accepted_family,accepted_genus,accepted_name,region_id,region_eco
Piperaceae,Peperomia,Peperomia teresitensis,NA,Sin datos
Piperaceae,Peperomia,Peperomia tetrica,BHA,Bosques Húmedos Amazónicos
Piperaceae,Peperomia,Peperomia timbuchiana,BHA,Bosques Húmedos Amazónicos
Piperaceae,Peperomia,Peperomia trullaefolia,MA,Mesoandina
Piperaceae,Peperomia,Peperomia umbelliformis,DST,Desierto Semicálido Tropical
Piperaceae,Peperomia,Peperomia umbilicata,NA,Sin datos
Piperaceae,Peperomia,Peperomia uncatispica,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Peperomia,Peperomia undeninervia,BHA,Bosques Húmedos Amazónicos
Piperaceae,Peperomia,Peperomia vana,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Peperomia,Peperomia variculata,BHA,Bosques Húmedos Amazónicos
Piperaceae,Peperomia,Peperomia variifolia,NA,Sin datos
Piperaceae,Peperomia,Peperomia venticosicarpa,BHA,Bosques Húmedos Amazónicos
Piperaceae,Peperomia,Peperomia verediana,BHA,Bosques Húmedos Amazónicos
Piperaceae,Peperomia,Peperomia viracochana,PSH,Puna Húmeda y Seca
Piperaceae,Peperomia,Peperomia weberbaueri,MDE,Matorral Desértico
Piperaceae,Peperomia,Peperomia woytkowskii,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Peperomia,Peperomia yananoensis var. yananoensis,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Peperomia,Peperomia pilifera,MA,Mesoandina
Piperaceae,Peperomia,Peperomia yapasana,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Peperomia,Peperomia yapasana,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper abditum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper achromatolepis,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper acutifolium var. stuebelii,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper acutulum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper admirabile,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper adreptum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper affictum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper afflictum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper albiciliatum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper albogranulatum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper albopapillatum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper allardii,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper alveolatum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper amphitrichum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper anastylum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper anonymum,NA,Sin datos
Piperaceae,Piper,Piper apodum,MA,Mesoandina
Piperaceae,Piper,Piper apurimacanum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper apus,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper araneatum,NA,Sin datos
Piperaceae,Piper,Piper arduum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper areolatum,NA,Sin datos
Piperaceae,Piper,Piper arrectispicum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper arreptum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper ascendentispicum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper asclepiadifolium,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper asplundii,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper asterocarpum,NA,Sin datos
Piperaceae,Piper,Piper attenuatamentum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper azupizuanum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper balsapuertanum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper barbicuspe,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper barbulantherum,MA,Mesoandina
Piperaceae,Piper,Piper brachytrichum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper brevestrigillosum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper brevipedunculum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper brongniartii,NA,Sin datos
Piperaceae,Piper,Piper caballocochanum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper cajamarcanum,NA,Sin datos
Piperaceae,Piper,Piper calamistratum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper callcanense,NA,Sin datos
Piperaceae,Piper,Piper calvescentinerve,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper calvibaccum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper calvibaccum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper camphoriferum,NA,Sin datos
Piperaceae,Piper,Piper capillistipes,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper carrapanum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper cassinoides,NA,Sin datos
Piperaceae,Piper,Piper celer,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper celsum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper chalhuapuquianum,NA,Sin datos
Piperaceae,Piper,Piper chanchamayanum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper chanchamayanum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper chromatolepis,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper chrysoneurum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper churumayu,MA,Mesoandina
Piperaceae,Piper,Piper ciniflonis,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper circumspectantis,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper cirratum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper cispontinum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper claudicans,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper claudii,NA,Sin datos
Piperaceae,Piper,Piper comasense,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper conditum var. angustum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper conispicum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper controversum,NA,Sin datos
Piperaceae,Piper,Piper criniovarium,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper cumbasonum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper cupreatum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper curvatum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper daedalum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper dasypodum,NA,Sin datos
Piperaceae,Piper,Piper demoratum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper demoratum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper dennisii,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper desultorium,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper desultorium,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper dimetrale,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper diversipilum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper dulce,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper durvilleanum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper ecallosum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper edurum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper elongatum var. mocco-mocco,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper elongatum var. salviaefolium,NA,Sin datos
Piperaceae,Piper,Piper endlicherianum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper enenyasense,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper epunctatum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper escaleranum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper evingeri,MA,Mesoandina
Piperaceae,Piper,Piper excavatum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper excessum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper factum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper faecatum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper fagifolium,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper ferreyrae,MA,Mesoandina
Piperaceae,Piper,Piper ferruginispicum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper fortalezanum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper fulgentifolium,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper fulvescenticaule,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper fuscispicum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper gilvescens,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper gilvibaccum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper glaberrimicaule,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper glabribaccum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper glabribaccum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper glabrius,NA,Sin datos
Piperaceae,Piper,Piper gracile,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper granuligerum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper granulosum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper granulosum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper gratum var. gratum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper gratum var. ingratum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper griseocaule,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper griseum,NA,Sin datos
Piperaceae,Piper,Piper heptandrum var. heptandrum,NA,Sin datos
Piperaceae,Piper,Piper heptandrum var. crassispicum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper herrerae,BPM,Bosques Pluviales Montanos
Piperaceae,Piper,Piper hookerianum,NA,Sin datos
Piperaceae,Piper,Piper huacachianum,MA,Mesoandina
Piperaceae,Piper,Piper huacapistanum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper huallaganum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper huantanum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper huantanum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper illautum,NA,Sin datos
Piperaceae,Piper,Piper immite,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper incomptum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper indecorum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper indecorum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper indianonum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper indiciflexum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper interitum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper intonsum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper intonsum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper iquitosense,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper itayanum var. itayanum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper itayanum var. antoniense,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper itayanum var. pichisense,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper itayanum var. sanjuanum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper kanehiranum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper kimpitirikianum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper klugianum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper klugii,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper lamasense,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper lanosicaule,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper lanosicaule,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper late-ovatum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper laurinum,NA,Sin datos
Piperaceae,Piper,Piper leticianum var. tessmannii,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper leucophaeocaule,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper leucophaeum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper lineatum var. cordulatum,NA,Sin datos
Piperaceae,Piper,Piper llatanum,MA,Mesoandina
Piperaceae,Piper,Piper longeacuminatum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper longeacuminatum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper longestamineum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper loretoanum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper macbrideanum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper machupicchuense,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper malifolium var. malifolium,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper malifolium var. mercedanum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper mansericheanum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper margaritatum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper martinense,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper mathewsii,NA,Sin datos
Piperaceae,Piper,Piper mazamariense,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper mediocre,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper mellibracteaum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper mercedense,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper mikaniaefolium,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper mishuyacuense,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper mitifolium,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper moccomocco var. moccomocco,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper moccomocco var. angustum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper mohomoho,MA,Mesoandina
Piperaceae,Piper,Piper monzonense,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper moyobambanum,NA,Sin datos
Piperaceae,Piper,Piper multimammosum var. multimammosum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper munchanum var. latum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper mundum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper munyanum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper nanayanum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper nasutum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper neglectum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper neglectum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper nuncupatum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper obesum,MA,Mesoandina
Piperaceae,Piper,Piper oblongatifolium,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper oblongatilimbum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper oblongatum,NA,Sin datos
Piperaceae,Piper,Piper obovatifolium,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper occultum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper oculatispicum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper offensum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper ollantaitambanum,MA,Mesoandina
Piperaceae,Piper,Piper opizianum,NA,Sin datos
Piperaceae,Piper,Piper ornithorhynchum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper ostii,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper paganicum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper pallididorsum,NA,Sin datos
Piperaceae,Piper,Piper papillipetiolatum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper paraisense,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper paralaevigatum,NA,Sin datos
Piperaceae,Piper,Piper parvicordulatum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper patens,NA,Sin datos
Piperaceae,Piper,Piper patentifolium,NA,Sin datos
Piperaceae,Piper,Piper paucartamboanum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper paulianifolium,NA,Sin datos
Piperaceae,Piper,Piper pavonii,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper pebasense,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper perenense,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper pernigricans,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper perpunctulatum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper perpurgatum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper pilosissimum,NA,Sin datos
Piperaceae,Piper,Piper planipes,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper planipes,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper politaereum var. politaereum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper politaereum var. elongatum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper politaereum var. mucronatum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper politum var. politum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper politum var. pallidibracteum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper politum var. pallidibracteum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper ponganum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper pontis,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper porveniricola,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper positum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper posusanum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper posusanum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper pothophyllum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper procerum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper procerum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper pseudobarbatum,MA,Mesoandina
Piperaceae,Piper,Piper pseudocallosum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper pseudoflexuosum,NA,Sin datos
Piperaceae,Piper,Piper pseudomatico,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper pseudomollicomum var. dichotomum,NA,Sin datos
Piperaceae,Piper,Piper pseudomunchanum,NA,Sin datos
Piperaceae,Piper,Piper puberulescens,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper puberuliciliatum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper pubibaccum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper pullispicum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper puniceum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper pygmaeum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper quimirianum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper rasile,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper recensitum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper recreoense,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper redactum,NA,Sin datos
Piperaceae,Piper,Piper reductipes var. reductipes,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper reductipes var. amplum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper reductipes var. stenostachys,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper relaxatum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper resalutatum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper restio,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper restrictum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper reticulatum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper rhinostachyum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper riojanum,BPM,Bosques Pluviales Montanos
Piperaceae,Piper,Piper roqueanum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper rubiginosum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper rubribaccum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper rugosibaccum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper rugosilimbum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper sagittifer,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper sandianum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper sangorianum,NA,Sin datos
Piperaceae,Piper,Piper sanguineispicum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper sannicolasense,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper sanramonense,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper sanramonense,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper sanroqueanum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper sanroqueanum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper santaritanum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper sapotoanum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper sapotoyacuense,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper satisfactum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper scabiosifolium,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper scabricaule,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper scabridulicaule,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper scalariforme,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper scapispicum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper schunkeanum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper sciaphilum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper secundum,NA,Sin datos
Piperaceae,Piper,Piper sellertianum var. tenuiforme,NA,Sin datos
Piperaceae,Piper,Piper semicordulatum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper semicrudum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper seminitidulum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper sericeonervosum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper serotinum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper serrulatum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper setigerum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper setulosum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper sidipilum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper sinuclausum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper soledadense var. angustum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper sororium,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper sororium,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper spruceanum,NA,Sin datos
Piperaceae,Piper,Piper stenostachys,NA,Sin datos
Piperaceae,Piper,Piper stevensii,NA,Sin datos
Piperaceae,Piper,Piper stomachicum,MDE,Matorral Desértico
Piperaceae,Piper,Piper strigillosicaule,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper strigillosum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper stuebelii,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper stupposum,NA,Sin datos
Piperaceae,Piper,Piper subandina,NA,Sin datos
Piperaceae,Piper,Piper subandinum,NA,Sin datos
Piperaceae,Piper,Piper subcordulatum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper subflavicans,NA,Sin datos
Piperaceae,Piper,Piper subpatens,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper suffruticosum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper sumpi,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper tabinense,NA,Sin datos
Piperaceae,Piper,Piper tardum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper temptum,NA,Sin datos
Piperaceae,Piper,Piper tenebricosum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper tenuicuspe var. tenuicuspe,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper tenuicuspe var. nervosius,NA,Sin datos
Piperaceae,Piper,Piper tessmanni,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper timbuchianum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper tocacheanum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper tortuosivenosum,BHA,Bosques Húmedos Amazónicos
Piperaceae,Piper,Piper transpontinum var. transpontinum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper transpontinum var. ecordulatum,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper trichostylopse var. trichostylopse,BMHP,Bosques Muy Húmedos Premontanos
Piperaceae,Piper,Piper trichostylopse var. latum,MA,Mesoandina
Piperaceae,Piper,Piper trichostylum,BMHM,Bosques Muy Húmedos Montanos
Piperaceae,Piper,Piper tristigmum,BHA,Bosques Húmedos Amazónicos
